thold | t0 | tdiff | zeta | trend |
40000 | 29151 | 186141 | 0.11413133068480345 | inverse |
40000 | 10279 | 148917 | 0.017737706406924663 | inverse |
40000 | 23602 | 289331 | 0.04813296915988954 | inverse |
40000 | 5566 | 214850 | 0.003604882010705143 | inverse |
40000 | 12034 | 339569 | 0.010661835738833638 | inverse |
40000 | 5774 | 131257 | 0.006349961525861478 | inverse |
40000 | 39002 | 285496 | 0.13320291737887746 | inverse |
20000 | 12899 | 377857 | 0.02201682131070749 | inverse |
40000 | 39259 | 357806 | 0.10768887895954792 | inverse |
40000 | 34642 | 153373 | 0.195612683457975 | inverse |
40000 | 23270 | 221108 | 0.06122493306438482 | inverse |
20000 | 18984 | 110305 | 0.1633617043651693 | inverse |
20000 | 17815 | 378062 | 0.04197383299564622 | inverse |
40000 | 39724 | 331451 | 0.11902182947102287 | inverse |
40000 | 11542 | 50147 | 0.06641362593973717 | inverse |
40000 | 36393 | 153122 | 0.21624104455924034 | inverse |
40000 | 32622 | 265735 | 0.10011805783957702 | inverse |
10000 | 8250 | 116650 | 0.05834762108872695 | inverse |
40000 | 16517 | 349188 | 0.01953183449889458 | inverse |
40000 | 11135 | 108845 | 0.028478162754375484 | inverse |
20000 | 16808 | 283499 | 0.04982537222353518 | inverse |
20000 | 16495 | 110611 | 0.12299184755584887 | inverse |
40000 | 35733 | 69246 | 0.46098232713802967 | saturating |
20000 | 5461 | 233182 | 0.006394687625974561 | inverse |
20000 | 10984 | 25990 | 0.23210514813389765 | saturating |
40000 | 35366 | 421544 | 0.07417695163494202 | inverse |
40000 | 17131 | 279442 | 0.02625510490549023 | inverse |
40000 | 38686 | 273248 | 0.13692749773099894 | inverse |
20000 | 14896 | 315492 | 0.03516583875343907 | inverse |
40000 | 22152 | 162261 | 0.07560521382217537 | inverse |
20000 | 6661 | 217880 | 0.010181962777675786 | inverse |
40000 | 9548 | 26822 | 0.0849715755722914 | saturating |
40000 | 11572 | 381760 | 0.008769330469404863 | inverse |
40000 | 10461 | 228624 | 0.011966429705542726 | inverse |
40000 | 31265 | 245918 | 0.09937257795281354 | inverse |
10000 | 5545 | 210448 | 0.014610271896145366 | inverse |
10000 | 8671 | 292468 | 0.02570751022334067 | inverse |
40000 | 36958 | 275931 | 0.123753199531767 | inverse |
40000 | 37453 | 334110 | 0.1049599839124839 | inverse |
20000 | 18284 | 44670 | 0.37419370494739196 | saturating |
40000 | 20767 | 123658 | 0.08718972670591471 | inverse |
40000 | 34826 | 213083 | 0.14229786937484454 | inverse |
40000 | 24909 | 398320 | 0.038942199801667 | inverse |
20000 | 15542 | 394534 | 0.030612540871002247 | inverse |
40000 | 29182 | 53094 | 0.4009818077372208 | saturating |
40000 | 17870 | 147631 | 0.054076870711435944 | inverse |
20000 | 14626 | 116050 | 0.09216711589831968 | inverse |
40000 | 12266 | 396515 | 0.00948606963166589 | inverse |
40000 | 7089 | 312208 | 0.004024073774534925 | inverse |
40000 | 22642 | 101431 | 0.1263568741311828 | inverse |
40000 | 9403 | 330515 | 0.0066877758195543315 | inverse |
40000 | 23741 | 48508 | 0.2904856317514637 | saturating |
40000 | 22403 | 186750 | 0.06718800655957162 | inverse |
20000 | 15966 | 58054 | 0.21954831363902574 | inverse |
40000 | 26209 | 390634 | 0.043961334714848165 | inverse |
40000 | 30088 | 352480 | 0.06420844757149341 | inverse |
20000 | 6271 | 232793 | 0.00844643975549093 | inverse |
40000 | 17734 | 281948 | 0.02788588285783194 | inverse |
20000 | 17125 | 53144 | 0.27591602532741233 | saturating |
20000 | 11927 | 255391 | 0.02785010611180504 | inverse |
20000 | 7915 | 384573 | 0.008145036833059003 | inverse |
20000 | 13928 | 394019 | 0.024616729650093015 | inverse |
10000 | 6286 | 397678 | 0.00993612822434231 | inverse |
40000 | 16102 | 358556 | 0.018077678521625635 | inverse |
40000 | 10643 | 345924 | 0.008186295906037165 | inverse |
40000 | 28836 | 121688 | 0.17082927157977779 | inverse |
40000 | 10139 | 273645 | 0.009391668128414552 | inverse |
40000 | 23604 | 287586 | 0.04843323527570883 | inverse |
20000 | 16015 | 36396 | 0.3523467207934938 | saturating |
20000 | 9814 | 19083 | 0.252357061258712 | saturating |
40000 | 7561 | 100676 | 0.014196213844411776 | inverse |
40000 | 27605 | 259083 | 0.07353203654813323 | inverse |
40000 | 6816 | 275667 | 0.004213222474942594 | inverse |
40000 | 27938 | 399712 | 0.048818389490433114 | inverse |
40000 | 24771 | 224614 | 0.06829521323247884 | inverse |
20000 | 17957 | 279537 | 0.05767641653877662 | inverse |
20000 | 7679 | 169110 | 0.017434522204482293 | inverse |
40000 | 25272 | 27770 | 0.574967576521426 | saturating |
40000 | 5306 | 249091 | 0.0028256376183804313 | inverse |
40000 | 30278 | 241176 | 0.09502990388761734 | inverse |
20000 | 18860 | 403098 | 0.044120734908136484 | inverse |
20000 | 19956 | 129170 | 0.15415419060153288 | inverse |
40000 | 20028 | 168776 | 0.059416146845523064 | inverse |
20000 | 6720 | 400152 | 0.005642655790799497 | inverse |
20000 | 19285 | 350874 | 0.05299783184276977 | inverse |
40000 | 34447 | 411621 | 0.07206846887063585 | inverse |
40000 | 21549 | 248384 | 0.046738054886788206 | inverse |
10000 | 8728 | 192845 | 0.03950218258186627 | inverse |
40000 | 5014 | 125876 | 0.00499304792017541 | inverse |
20000 | 12457 | 356815 | 0.02174472051343133 | inverse |
10000 | 6612 | 165219 | 0.02646096635374866 | inverse |
10000 | 9332 | 112460 | 0.07743751022585808 | inverse |
40000 | 13794 | 164085 | 0.02899022396928421 | inverse |
40000 | 34619 | 269172 | 0.11131127689729987 | inverse |
40000 | 20415 | 250814 | 0.041541961872144297 | inverse |
40000 | 32229 | 346815 | 0.07487482094200079 | inverse |
40000 | 37926 | 140071 | 0.2567236394399983 | inverse |
20000 | 8788 | 264980 | 0.014572598686693337 | inverse |
40000 | 17616 | 284449 | 0.027274085688471394 | inverse |
40000 | 34958 | 229470 | 0.1331396003834924 | inverse |
40000 | 11112 | 367097 | 0.008408986180764211 | inverse |
40000 | 33234 | 384794 | 0.0717590942166458 | inverse |
20000 | 14871 | 144664 | 0.07643457978488083 | inverse |
40000 | 21870 | 26256 | 0.4554167618829981 | saturating |
40000 | 37702 | 234661 | 0.15143556065984548 | inverse |
10000 | 9969 | 396312 | 0.025076445073578396 | inverse |
20000 | 10269 | 360814 | 0.014613119363439333 | inverse |
40000 | 19846 | 31749 | 0.3101386783835711 | saturating |
40000 | 27085 | 371638 | 0.04934891110435424 | inverse |
40000 | 18958 | 179742 | 0.049989118291773764 | inverse |
40000 | 21956 | 398770 | 0.03022205381548261 | inverse |
40000 | 6490 | 310482 | 0.003391509008573766 | inverse |
20000 | 14383 | 93895 | 0.11016065232440492 | inverse |
20000 | 7167 | 243189 | 0.010560898930461493 | inverse |
40000 | 26856 | 344590 | 0.05232629617806669 | inverse |
40000 | 11160 | 262179 | 0.011876008375956886 | inverse |
40000 | 19613 | 60469 | 0.15903593948965586 | saturating |
40000 | 13219 | 307276 | 0.014217019959254874 | inverse |
40000 | 37827 | 317505 | 0.11266609415599756 | inverse |
40000 | 35614 | 70483 | 0.44988046621171063 | saturating |
40000 | 34507 | 81105 | 0.3670344149559213 | saturating |
40000 | 7501 | 68458 | 0.020547270224078998 | inverse |
40000 | 23755 | 366174 | 0.03852676767056099 | inverse |
40000 | 5146 | 147404 | 0.004491281783398008 | inverse |
20000 | 16791 | 194545 | 0.07246078824950526 | inverse |
40000 | 5056 | 210886 | 0.0030304448849141244 | inverse |
40000 | 24810 | 356007 | 0.04322499978932998 | inverse |
40000 | 9884 | 153220 | 0.015940062655005874 | inverse |
10000 | 6961 | 341440 | 0.014191518568416122 | inverse |
40000 | 35775 | 379643 | 0.08427987774040349 | inverse |
40000 | 35016 | 175852 | 0.17431138912267133 | inverse |
40000 | 29060 | 284622 | 0.07417588942527283 | inverse |
20000 | 6466 | 331384 | 0.006308264128624195 | inverse |
40000 | 34714 | 222318 | 0.13551104678883402 | inverse |
40000 | 11724 | 71645 | 0.047962933910251936 | inverse |
40000 | 16319 | 290418 | 0.02292469483640821 | inverse |
40000 | 33666 | 296679 | 0.09550722801411626 | inverse |
40000 | 24193 | 46446 | 0.3150439483486199 | saturating |
40000 | 6856 | 26046 | 0.0451170390846963 | inverse |
40000 | 34350 | 242592 | 0.12159536382073605 | inverse |
40000 | 34863 | 195502 | 0.155424083768964 | inverse |
20000 | 19317 | 217283 | 0.0858664711459249 | inverse |
40000 | 28486 | 329119 | 0.061638206545352896 | inverse |
20000 | 15549 | 50507 | 0.23934444829429583 | saturating |
20000 | 12700 | 180085 | 0.04478163089652108 | inverse |
40000 | 9207 | 270440 | 0.007836197400532464 | inverse |
40000 | 9358 | 308601 | 0.007094287121558258 | inverse |
40000 | 9421 | 269296 | 0.00823956176474957 | inverse |
40000 | 20750 | 139566 | 0.07712524898614277 | inverse |
40000 | 38520 | 193181 | 0.1920207473819889 | inverse |
40000 | 17685 | 346422 | 0.02257068149540156 | inverse |
40000 | 5649 | 22151 | 0.03601553090153943 | inverse |
10000 | 5376 | 33079 | 0.08737076695184255 | inverse |
40000 | 38552 | 216532 | 0.17159781279441377 | inverse |
40000 | 20431 | 289555 | 0.03604028258880006 | inverse |
40000 | 10452 | 351458 | 0.007770793665245917 | inverse |
40000 | 14217 | 325197 | 0.015538511194752719 | inverse |
20000 | 17946 | 47162 | 0.34143899325728344 | saturating |
40000 | 32232 | 174481 | 0.1488560106831116 | inverse |
40000 | 35163 | 118478 | 0.2609000339725519 | inverse |
40000 | 18259 | 72598 | 0.11480725398771316 | inverse |
40000 | 12180 | 166837 | 0.022230140796106378 | inverse |
40000 | 11570 | 55393 | 0.06041598216381131 | inverse |
20000 | 13396 | 111902 | 0.08018302443209235 | inverse |
10000 | 7401 | 72537 | 0.07551291203110137 | inverse |
20000 | 17326 | 160503 | 0.09351547198494731 | inverse |
40000 | 23816 | 257237 | 0.05512444321773307 | inverse |
20000 | 10941 | 12104 | 0.49448728106411105 | saturating |
20000 | 18638 | 201875 | 0.0860371626006192 | inverse |
40000 | 19878 | 195504 | 0.05052772372943776 | inverse |
40000 | 36249 | 348476 | 0.09426689363112524 | inverse |
40000 | 16004 | 179799 | 0.03561310352115418 | inverse |
40000 | 16350 | 52555 | 0.1271632099705071 | saturating |
40000 | 19973 | 97978 | 0.10178834253607953 | inverse |
40000 | 25853 | 206663 | 0.08085356461969487 | inverse |
40000 | 21257 | 139583 | 0.08093035129636131 | inverse |
40000 | 28794 | 410993 | 0.05043239398237926 | inverse |
40000 | 37463 | 269512 | 0.1301868162642109 | inverse |
40000 | 14583 | 278180 | 0.019112075724351137 | inverse |
40000 | 24004 | 244143 | 0.05900148847192015 | inverse |
40000 | 38782 | 264601 | 0.14210486014792084 | inverse |
20000 | 5037 | 185355 | 0.006843993687788299 | inverse |
10000 | 7702 | 132990 | 0.0446054620648169 | inverse |
10000 | 6516 | 364057 | 0.011662529768690066 | inverse |
40000 | 16099 | 421731 | 0.015363928724708405 | inverse |
40000 | 26362 | 226521 | 0.07669874360434574 | inverse |
10000 | 9128 | 61296 | 0.1359311929000261 | inverse |
20000 | 7247 | 155588 | 0.016877589852687867 | inverse |
20000 | 9394 | 40303 | 0.1094797359998015 | inverse |
20000 | 19680 | 369964 | 0.052343255019407293 | inverse |
40000 | 13248 | 279121 | 0.015719840499281674 | inverse |
40000 | 29564 | 110624 | 0.19752271116575065 | inverse |
40000 | 9878 | 38041 | 0.06412481533082727 | inverse |
40000 | 15168 | 382890 | 0.015021822455535532 | inverse |
20000 | 7372 | 181434 | 0.014976901793489643 | inverse |
40000 | 29452 | 202655 | 0.10700701981199576 | inverse |
20000 | 5670 | 194110 | 0.008281103498016588 | inverse |
40000 | 30475 | 279007 | 0.08321705414201078 | inverse |
10000 | 5512 | 87528 | 0.03471134265606434 | inverse |
40000 | 25643 | 52812 | 0.311275585567674 | saturating |
40000 | 18717 | 318606 | 0.02748897454850191 | inverse |
40000 | 23876 | 214635 | 0.06639916323060079 | inverse |
20000 | 10719 | 172404 | 0.0333220113802464 | inverse |
40000 | 28937 | 83383 | 0.25105536170442416 | saturating |
40000 | 7869 | 44551 | 0.03474734629974636 | inverse |
20000 | 6272 | 304205 | 0.006465703062079847 | inverse |
40000 | 8957 | 140459 | 0.01427958496785539 | inverse |
20000 | 6911 | 94104 | 0.02537720022528267 | inverse |
40000 | 16199 | 76016 | 0.0863001213560303 | inverse |
40000 | 33918 | 182477 | 0.1576131134334738 | inverse |
10000 | 8743 | 194731 | 0.03925417576040795 | inverse |
20000 | 12947 | 419335 | 0.019986980457152397 | inverse |
20000 | 11294 | 390165 | 0.01634621711327259 | inverse |
40000 | 30668 | 273501 | 0.08597100412795566 | inverse |
40000 | 33628 | 263884 | 0.10713442118506618 | inverse |
20000 | 15410 | 297212 | 0.03994927862939585 | inverse |
20000 | 11072 | 272483 | 0.02249483160417347 | inverse |
40000 | 12306 | 156950 | 0.024121955399808853 | inverse |
20000 | 10083 | 363896 | 0.013969223212126541 | inverse |
40000 | 10763 | 36258 | 0.07987352377406366 | saturating |
10000 | 6596 | 324463 | 0.01340899147206307 | inverse |
40000 | 28527 | 282764 | 0.0719495523652233 | inverse |
40000 | 32566 | 337440 | 0.07857280968468469 | inverse |
10000 | 5234 | 94221 | 0.02907500026533363 | inverse |
40000 | 24446 | 265221 | 0.056331032987583934 | inverse |
40000 | 34611 | 339157 | 0.08830138556774592 | inverse |
40000 | 28789 | 204377 | 0.10138206855468081 | inverse |
20000 | 9396 | 350858 | 0.01258127447571382 | inverse |
10000 | 8701 | 106802 | 0.07088575213947304 | inverse |
10000 | 9902 | 42941 | 0.2283356326121888 | inverse |
20000 | 15776 | 379526 | 0.03278855414385312 | inverse |
40000 | 20999 | 37007 | 0.29788823803604725 | saturating |
40000 | 38068 | 319762 | 0.11330087877859157 | inverse |
20000 | 8904 | 117998 | 0.033594304988220136 | inverse |
20000 | 7314 | 89822 | 0.029778114493108594 | inverse |
40000 | 17165 | 306681 | 0.024018216404015896 | inverse |
40000 | 31608 | 320637 | 0.07789694140102359 | inverse |
40000 | 24900 | 256009 | 0.06054572300192572 | inverse |
40000 | 32030 | 419528 | 0.061135424810739684 | inverse |
40000 | 30359 | 196874 | 0.11703791270050894 | inverse |
40000 | 36553 | 79218 | 0.4216597897573784 | saturating |
40000 | 35251 | 141988 | 0.21879190512578528 | inverse |
20000 | 10021 | 237738 | 0.021119981029536716 | inverse |
40000 | 14569 | 369745 | 0.01435149636911926 | inverse |
40000 | 20239 | 59292 | 0.17271179965256694 | saturating |
20000 | 17737 | 190094 | 0.0827488424148053 | inverse |
20000 | 5905 | 56653 | 0.03077420877976453 | inverse |
40000 | 34708 | 118139 | 0.25492116574543544 | inverse |
40000 | 32722 | 357349 | 0.0749078130902843 | inverse |
40000 | 23758 | 210447 | 0.06705281662366297 | inverse |
40000 | 21089 | 256312 | 0.04337935026452137 | inverse |
40000 | 15391 | 333109 | 0.017778180790672123 | inverse |
40000 | 11652 | 160768 | 0.02111258210589172 | inverse |
40000 | 29619 | 198309 | 0.11059573203939306 | inverse |
40000 | 25001 | 88425 | 0.1767175575346339 | inverse |
20000 | 17053 | 363218 | 0.04003171772874692 | inverse |
40000 | 11296 | 109559 | 0.02911664400003651 | inverse |
20000 | 17717 | 79000 | 0.19866587911392405 | inverse |
20000 | 19813 | 313057 | 0.06269704382907905 | inverse |
40000 | 32613 | 114482 | 0.23226528384374837 | inverse |
20000 | 14972 | 408690 | 0.027424304974430498 | inverse |
40000 | 18350 | 243890 | 0.03451581655664439 | inverse |
20000 | 9675 | 86324 | 0.0542176132941013 | inverse |
20000 | 13924 | 383064 | 0.0253061859114926 | inverse |
40000 | 23328 | 40779 | 0.3336248951666299 | saturating |
10000 | 5224 | 90058 | 0.030302889249150547 | inverse |
40000 | 32193 | 147947 | 0.17512846644406443 | inverse |
40000 | 11113 | 201578 | 0.01531649894829793 | inverse |
40000 | 5870 | 179183 | 0.004807501269651696 | inverse |
40000 | 16152 | 188617 | 0.03457894887523394 | inverse |
40000 | 26105 | 185142 | 0.09202004745006535 | inverse |
10000 | 7531 | 250179 | 0.022670152570759335 | inverse |
10000 | 8806 | 88203 | 0.08791723184018685 | inverse |
20000 | 18086 | 50794 | 0.3219901917549317 | saturating |
20000 | 14385 | 22117 | 0.467803556088077 | saturating |
40000 | 20699 | 308662 | 0.034702085209711596 | inverse |
40000 | 34101 | 238853 | 0.12171484145059933 | inverse |
40000 | 28309 | 182063 | 0.11004425404942245 | inverse |
20000 | 18190 | 52245 | 0.31665814910517753 | saturating |
40000 | 33926 | 214326 | 0.1342549989268684 | inverse |
40000 | 5819 | 333068 | 0.0025415801728175627 | inverse |
40000 | 30206 | 389799 | 0.058517494657502965 | inverse |
40000 | 39534 | 175387 | 0.2227840655236705 | inverse |
40000 | 24507 | 316458 | 0.04744650546044025 | inverse |
10000 | 8314 | 337440 | 0.020484410858226648 | inverse |
20000 | 11840 | 333513 | 0.02101651209997811 | inverse |
10000 | 6313 | 197579 | 0.020171156347587545 | inverse |
40000 | 24037 | 28586 | 0.5052974961519625 | saturating |
20000 | 11773 | 316606 | 0.02188896120098798 | inverse |
40000 | 36113 | 346476 | 0.0941009455921911 | inverse |
20000 | 13851 | 77925 | 0.12309926275264678 | inverse |
40000 | 32560 | 124313 | 0.21320248083466734 | inverse |
10000 | 5924 | 329965 | 0.010635605594532754 | inverse |
20000 | 9025 | 238940 | 0.01704415857537457 | inverse |
40000 | 10690 | 93118 | 0.03068045383277132 | inverse |
20000 | 11145 | 318900 | 0.01947491768579492 | inverse |
10000 | 6655 | 173545 | 0.025520196490823707 | inverse |
40000 | 34864 | 282212 | 0.10767601094212863 | inverse |
40000 | 39557 | 89505 | 0.4370583344505894 | saturating |
20000 | 18022 | 381802 | 0.04253415173309726 | inverse |
40000 | 18625 | 263567 | 0.0329034576597222 | inverse |
20000 | 7361 | 332589 | 0.008145837805820396 | inverse |
20000 | 6911 | 69908 | 0.034160554586027354 | inverse |
40000 | 37085 | 98005 | 0.35082322968215907 | saturating |
20000 | 11786 | 93212 | 0.07451282882032356 | inverse |
20000 | 13953 | 220233 | 0.04420005380665023 | inverse |
10000 | 5421 | 202867 | 0.014485964203147876 | inverse |
20000 | 12963 | 113473 | 0.07404376768041737 | inverse |
40000 | 12217 | 174672 | 0.021362194427269394 | inverse |
40000 | 37869 | 140590 | 0.25500767497688315 | inverse |
40000 | 14904 | 164974 | 0.0336612460145235 | inverse |
20000 | 5023 | 231709 | 0.005444443029834836 | inverse |
40000 | 24830 | 177033 | 0.08706412081363363 | inverse |
40000 | 24129 | 348737 | 0.04173694223727336 | inverse |
40000 | 15017 | 273004 | 0.02065082279014227 | inverse |
40000 | 39712 | 297434 | 0.13255402408601571 | inverse |
40000 | 33036 | 89284 | 0.30559151023699654 | saturating |
40000 | 14228 | 98059 | 0.05161076086845674 | inverse |
20000 | 13732 | 244861 | 0.03850507512425417 | inverse |
10000 | 7313 | 37936 | 0.14097419074230283 | inverse |
20000 | 14862 | 272213 | 0.040570994772475964 | inverse |
40000 | 32634 | 268785 | 0.09905481667503765 | inverse |
20000 | 14414 | 59313 | 0.17514153389644765 | inverse |
40000 | 27546 | 266225 | 0.0712538375434313 | inverse |
20000 | 5809 | 209696 | 0.008046047850221272 | inverse |
20000 | 19105 | 113848 | 0.16030190473262595 | inverse |
40000 | 36300 | 303052 | 0.10870164196243548 | inverse |
20000 | 15781 | 28510 | 0.4367589635215714 | saturating |
40000 | 6685 | 32507 | 0.03436892438551697 | inverse |
10000 | 5865 | 333642 | 0.010309920513604402 | inverse |
40000 | 31980 | 136766 | 0.18694712136057207 | inverse |
10000 | 8566 | 265313 | 0.027656524934699767 | inverse |
10000 | 9134 | 114692 | 0.0727426115160604 | inverse |
20000 | 16666 | 406501 | 0.034164190986000036 | inverse |
20000 | 18262 | 145644 | 0.11449172090851666 | inverse |
40000 | 9115 | 149915 | 0.013855055364706667 | inverse |
20000 | 14048 | 114995 | 0.08580647158572112 | inverse |
20000 | 11924 | 343047 | 0.020723366768985004 | inverse |
10000 | 6904 | 265584 | 0.01794732212783903 | inverse |
40000 | 8376 | 60583 | 0.028950933430170182 | inverse |
20000 | 11295 | 217766 | 0.0292922276663942 | inverse |
10000 | 8263 | 48767 | 0.14000690836016158 | inverse |
40000 | 7488 | 305355 | 0.004590570319791718 | inverse |
20000 | 15126 | 153682 | 0.074438085136841 | inverse |
20000 | 7482 | 248486 | 0.01126428128747696 | inverse |
40000 | 5944 | 404145 | 0.0021855482561951778 | inverse |
40000 | 39116 | 406313 | 0.09414302865032623 | inverse |
20000 | 17442 | 155221 | 0.09799684449913348 | inverse |
40000 | 23135 | 382842 | 0.03495098663417284 | inverse |
40000 | 14329 | 177754 | 0.02887702119220946 | inverse |
40000 | 19998 | 132065 | 0.07570514595085753 | inverse |
40000 | 32548 | 157024 | 0.1686640742816385 | inverse |
10000 | 5342 | 149970 | 0.019028448356337935 | inverse |
40000 | 30412 | 306960 | 0.07532656893406306 | inverse |
20000 | 8633 | 44340 | 0.08404227447000451 | inverse |
20000 | 9829 | 342962 | 0.014084540123978749 | inverse |
40000 | 36805 | 119973 | 0.282273516749602 | inverse |
40000 | 33841 | 147756 | 0.1937676441227429 | inverse |
40000 | 13631 | 61293 | 0.07578522873737621 | inverse |
40000 | 32026 | 89943 | 0.285087409803987 | saturating |
40000 | 22162 | 346795 | 0.03540666993468765 | inverse |
40000 | 29593 | 101348 | 0.21602440329360223 | inverse |
40000 | 18760 | 127879 | 0.06880285269668983 | inverse |
40000 | 17258 | 143701 | 0.05181567351653781 | inverse |
40000 | 18631 | 89590 | 0.0968618598615917 | inverse |
40000 | 34735 | 411267 | 0.07334166277624998 | inverse |
20000 | 17465 | 253948 | 0.06005682757887442 | inverse |
40000 | 35776 | 306092 | 0.10453737569096873 | inverse |
40000 | 13551 | 418446 | 0.010970925818385168 | inverse |
40000 | 15382 | 202459 | 0.029216523345467475 | inverse |
40000 | 28993 | 74332 | 0.28271607416724964 | saturating |
40000 | 17917 | 403653 | 0.01988210721832861 | inverse |
40000 | 30622 | 158841 | 0.14758577508325935 | inverse |
10000 | 5036 | 93237 | 0.0272008923496037 | inverse |
40000 | 20896 | 138979 | 0.07854474704811518 | inverse |
40000 | 6229 | 347210 | 0.0027937300912992133 | inverse |
40000 | 36403 | 74590 | 0.44415417917951466 | saturating |
40000 | 12847 | 81734 | 0.050482482504221014 | inverse |
40000 | 10613 | 268511 | 0.010487072131123118 | inverse |
40000 | 32263 | 327319 | 0.07950204303752609 | inverse |
20000 | 10004 | 324957 | 0.015398962939712024 | inverse |
40000 | 12931 | 321333 | 0.013009149464885336 | inverse |
40000 | 36633 | 279444 | 0.120057747616696 | inverse |
20000 | 19154 | 182470 | 0.1005304203430701 | inverse |
40000 | 9367 | 265374 | 0.008265757854951879 | inverse |
40000 | 6805 | 266357 | 0.004346424629350833 | inverse |
40000 | 10549 | 79773 | 0.034874393905206025 | inverse |
40000 | 17855 | 337450 | 0.023618389761446142 | inverse |
40000 | 21340 | 30102 | 0.37821041791243104 | saturating |
20000 | 19193 | 142339 | 0.12939926829611 | inverse |
20000 | 18126 | 314191 | 0.05228537354666429 | inverse |
10000 | 9686 | 171698 | 0.05464163589558411 | inverse |
40000 | 27532 | 348438 | 0.05438636314064482 | inverse |
40000 | 17394 | 66014 | 0.11457843639228042 | inverse |
40000 | 38683 | 343046 | 0.1090505711333174 | inverse |
10000 | 9785 | 129774 | 0.0737792046172577 | inverse |
20000 | 19707 | 376297 | 0.051603633433165826 | inverse |
10000 | 7750 | 172610 | 0.03479665141069463 | inverse |
10000 | 5999 | 404285 | 0.00890164141632759 | inverse |
40000 | 26312 | 397221 | 0.043572806070172526 | inverse |
40000 | 29577 | 67662 | 0.3232238660548018 | saturating |
40000 | 5894 | 351087 | 0.0024736914212146847 | inverse |
20000 | 18301 | 349611 | 0.04789989459713796 | inverse |
20000 | 8757 | 11854 | 0.3234564239919015 | saturating |
20000 | 13073 | 249733 | 0.03421720978004508 | inverse |
20000 | 6489 | 375143 | 0.005612142702915954 | inverse |
20000 | 15823 | 33458 | 0.3741516662681571 | saturating |
20000 | 8788 | 317863 | 0.012148149359944379 | inverse |
40000 | 37797 | 91478 | 0.39042535063075273 | saturating |
20000 | 6539 | 196772 | 0.010864991208098713 | inverse |
40000 | 23421 | 170424 | 0.080467428443177 | inverse |
40000 | 20134 | 76724 | 0.13208968380167874 | inverse |
40000 | 9945 | 176614 | 0.013999884635419617 | inverse |
10000 | 7034 | 257130 | 0.01924207832613853 | inverse |
40000 | 29319 | 234527 | 0.09163164166599155 | inverse |
40000 | 27277 | 370453 | 0.050211142101697116 | inverse |
40000 | 29016 | 51791 | 0.40640664208067045 | saturating |
20000 | 19845 | 52767 | 0.3731726505202115 | saturating |
40000 | 22146 | 297430 | 0.04122359176949198 | inverse |
40000 | 28863 | 238848 | 0.08719695883993167 | inverse |
40000 | 24676 | 296595 | 0.051324615721775484 | inverse |
20000 | 8059 | 200147 | 0.016224944915487118 | inverse |
40000 | 7474 | 104999 | 0.013300287621786873 | inverse |
40000 | 6331 | 409000 | 0.002449973166259169 | inverse |
20000 | 13420 | 57498 | 0.1566110125569585 | inverse |
20000 | 13980 | 139272 | 0.07016500086162329 | inverse |
40000 | 22415 | 371246 | 0.0338341844087209 | inverse |
40000 | 32552 | 123812 | 0.21396001679966398 | inverse |
40000 | 29631 | 80900 | 0.27132143417799753 | saturating |
40000 | 20649 | 48504 | 0.2197659991959426 | saturating |
10000 | 6683 | 377325 | 0.011836610084144968 | inverse |
40000 | 24078 | 117042 | 0.12383376992874352 | inverse |
40000 | 34802 | 90434 | 0.3348240716986974 | saturating |
40000 | 15012 | 57390 | 0.09817047569262939 | inverse |
40000 | 34255 | 230468 | 0.12728502709703735 | inverse |
10000 | 9743 | 47713 | 0.1989521702680611 | inverse |
40000 | 35739 | 206336 | 0.15475681909603753 | inverse |
40000 | 21004 | 295450 | 0.03733017566424099 | inverse |
40000 | 27558 | 398870 | 0.04759967934414721 | inverse |
40000 | 34448 | 307162 | 0.09658296794525364 | inverse |
20000 | 18641 | 332794 | 0.05220750389129612 | inverse |
20000 | 7603 | 123312 | 0.023438760623459193 | inverse |
40000 | 36689 | 87803 | 0.3832678612917554 | saturating |
40000 | 33876 | 114184 | 0.251257482659567 | inverse |
10000 | 8401 | 197121 | 0.03580379614551468 | inverse |
20000 | 6768 | 41669 | 0.05496391082099402 | inverse |
40000 | 14131 | 86980 | 0.05739398741089906 | inverse |
40000 | 6542 | 321635 | 0.003326578575092885 | inverse |
10000 | 8482 | 88169 | 0.08159820798693418 | inverse |
40000 | 24093 | 292379 | 0.04963357910451845 | inverse |
20000 | 5141 | 115370 | 0.011454399323914363 | inverse |
40000 | 37918 | 191549 | 0.18765103498321578 | inverse |
40000 | 26781 | 353795 | 0.05068061737729476 | inverse |
40000 | 15596 | 266825 | 0.022789770074018553 | inverse |
40000 | 7976 | 229052 | 0.006943464366170127 | inverse |
40000 | 20533 | 235042 | 0.04484348424962347 | inverse |
40000 | 15823 | 141606 | 0.044201398422383235 | inverse |
20000 | 12105 | 68561 | 0.10686179095987514 | inverse |
20000 | 6557 | 323653 | 0.006642028499658584 | inverse |
20000 | 15557 | 362621 | 0.033370964312601864 | inverse |
10000 | 9420 | 349127 | 0.02541665353868363 | inverse |
40000 | 28870 | 96359 | 0.2162426187486379 | inverse |
20000 | 16885 | 418247 | 0.03408311655552819 | inverse |
40000 | 27747 | 337415 | 0.057043700561622925 | inverse |
40000 | 11493 | 417942 | 0.007901159072311469 | inverse |
20000 | 7486 | 115680 | 0.024222076417704016 | inverse |
